capability_id,capability_name,source_path,source_verified,runtime_service_declared,runtime_service_match,runtime_service_status,endpoint_contract,endpoint_status,successful_probe_url,data_state,real_data_verified,calculation_verified,test_evidence,test_verified,ui_evidence,ui_verified,runtime_verified,missing_evidence,unsafe_methods_not_executed
CAP-2CCF288AB3A6,Test Snapshot Evaluates Through Existing Cot Engine,backend/app/support_layers/cot/test_cot_v6_1_storage.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-B13D2E033AA3,Use Market,frontend/user-portal-vite/src/hooks/useMarket.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,true,false,SOURCE|SERVICE|ENDPOINT|TEST,
CAP-546A1A38604F,User By Id Or Email,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-834DF8F1DE14,User From Auth Me,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-EF7009376528,User From Jwt,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-61B414613C07,User From Sessions,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-794EA0FC771F,User Test,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-354A758262E8,V40 Shape Decision Payload,backend/auth_api/ndsp_platform_gateway_9001.cjs,false,ndsp-platform-gateway.service,ndsp-platform-gateway-9002.service|ndsp-platform-gateway.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-84FF68BA9542,V46 Internal Authorized,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/runtime/usage/consume|PUT /api/auth/profile|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
CAP-62833B1E9F54,V461 Can Retry Market,backend/auth_api/ndsp_platform_gateway_9001.cjs,false,ndsp-platform-gateway.service,ndsp-platform-gateway-9002.service|ndsp-platform-gateway.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-85BB71BCB158,V461 Market Path,backend/auth_api/ndsp_platform_gateway_9001.cjs,false,ndsp-platform-gateway.service,ndsp-platform-gateway-9002.service|ndsp-platform-gateway.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-156AED7A28CE,V461 Retry Market,backend/auth_api/ndsp_platform_gateway_9001.cjs,false,ndsp-platform-gateway.service,ndsp-platform-gateway-9002.service|ndsp-platform-gateway.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-704639CE50C9,Validate Decision,backend/services/decision_governance_core/main.cjs,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /health|POST /api/governance/evaluate|POST /api/governance/submit,RESPONSIVE,http://127.0.0.1:443/health,REAL_LIVE,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /api/governance/evaluate|POST /api/governance/submit
CAP-1818863D4B3D,Validate Market Response,backend/portal_snapshot_generator.cjs,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-2038C387452F,Write Report,backend/portal_snapshot_generator.cjs,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-B7B141CE6F45,Activate Subscription,backend/ndsp_nowpayments.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /nowpayments/health|POST /checkout/create|GET /webhooks/nowpayments|POST /webhooks/nowpayments,RESPONSIVE,http://127.0.0.1:443/nowpayments/health,REAL_LIVE,true,true,,false,,false,false,SERVICE|TEST|UI,POST /checkout/create|POST /webhooks/nowpayments
CAP-E7E2EB1C570D,Activate User By Token,backend/ndsp_trial_register_gateway.cjs,true,ndsp-trial-register.service,ndsp-trial-register-canonical-wrapper.service|ndsp-trial-register.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SERVICE|ENDPOINT|TEST|UI,
CAP-27F8705FBD92,Active Trial,backend/services/ndsp-launch-control-v167/server.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-57FACA283877,Admin Mail To,backend/ndsp_trial_register_gateway.cjs,true,ndsp-trial-register.service,ndsp-trial-register-canonical-wrapper.service|ndsp-trial-register.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SERVICE|ENDPOINT|TEST|UI,
CAP-B4428CF8E186,Attach Tdl Trade Horizon Addons,backend/ndsp_tdl_trade_horizon_addons.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-ACFDAF4DAD5E,Auth,backend/ndsp_user_login_gateway.cjs,true,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
CAP-784548F2FDAD,Authorize,backend/ndsp_admin_actions_bypass_old_middleware.cjs,true,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin-actions/users/action/health|POST /api/admin-actions/users/action,RESPONSIVE,http://127.0.0.1:443/api/admin-actions/users/action/health,REAL_SNAPSHOT,true,true,,false,,false,false,TEST|UI,POST /api/admin-actions/users/action
CAP-DF54F83FC9EB,Authorize,backend/ndsp_admin_actions_authoritative.cjs,true,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin/users/action/health,RESPONSIVE,http://127.0.0.1:443/api/admin/users/action/health,REAL_SNAPSHOT,true,true,,false,,false,false,TEST|UI,
CAP-0C985C4FB835,Candidate Score,frontend/ndsp-user-portal-v50/public/ndsp-bind-original-back-link-v77.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-393D853966BA,Candidate Score,frontend/ndsp-user-portal-v50/public/ndsp-login-original-back-link-v76.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-5930A90FD873,Canvas Signal,backend/ndsp_one_device_one_account.sh,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,false,false,SERVICE|ENDPOINT|TEST|UI,
CAP-587C4D012ECD,Completed Decisions Panel V37,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-7221B578D5AA,Compute Tdl Trade Horizon Addons,backend/ndsp_tdl_trade_horizon_addons.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-59F16279C194,Conflict Engine,backend/orchestration/canonical_v1/conflict_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-39A4FC2ADB6A,Context Engines,backend/intelligence/canonical_v1/context_engines.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-AEB35386E738,Cot Validity,backend/layers/canonical_v1/core/contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-FC41FDD8C092,Create Trial Guard,backend/middleware/trialGuard.js,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-987DAC51EA7A,Current Authority Key,backend/ndsp_tdl_trade_horizon_addons.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-E0A94B5D377B,Decision Card V37,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-C1DB36617501,Decision Explanation Contract V129,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-FF04A3FFA67C,Decision From Entry,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-CEBA8D26224F,Decision Ledger,backend/evidence/canonical_v1/decision_ledger.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-12E31072A87A,Decision Page,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-2E1E7FA99FCC,Decision State,backend/layers/canonical_v1/core/contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-984BE24F14FF,Decision Summary Cards,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-74B246794B32,Decision Summary Cards Legacy V125,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-FB4432B956FA,Decision Trace Attributes,backend/observability/canonical_v1/telemetry.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-790CBD0E1BCE,Delete User Dependencies,backend/ndsp_admin_actions_authoritative.cjs,true,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin/users/action/health,RESPONSIVE,http://127.0.0.1:443/api/admin/users/action/health,REAL_SNAPSHOT,true,true,,false,,false,false,TEST|UI,
CAP-24225EF8944D,Embedded Decision Layer Summary V134,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-B4893A636311,Entitlement Decision,backend/services/ndsp-launch-control-v167/server.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-925576F38DE9,Entitlements,backend/commercial/canonical_v1/entitlements.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-B6E807178F84,Evaluate Completed Decision,backend/evaluation/canonical_v1/evaluator.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-4D6846492F26,Evaluate Cot Validity,backend/layers/canonical_v1/data/cot_validity_gate.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-7E277EBB15C8,Evaluate Data Quality,backend/data_foundation/canonical_v1/data_quality_gate.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-0FFED1B1BA78,Evaluate Golden Signals,backend/layers/canonical_v1/quality/golden_signals.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-C807F0E54F0D,Expected Cot Cycle,backend/layers/canonical_v1/data/cot_validity_gate.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-B605828A4A25,Explain Decision,backend/explainability/canonical_v1/explainer.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-C8A9379D6290,Extract Decision,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-72FDDE4CBD63,Fetch Decision Bundle,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-7F5DA6A52F4D,Get Auth User,backend/ndsp_nowpayments.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /nowpayments/health|POST /checkout/create|GET /webhooks/nowpayments|POST /webhooks/nowpayments,RESPONSIVE,http://127.0.0.1:443/nowpayments/health,REAL_LIVE,true,true,,false,,false,false,SERVICE|TEST|UI,POST /checkout/create|POST /webhooks/nowpayments
CAP-4705DD378719,Get Authority Signs,backend/ndsp_tdl_trade_horizon_addons.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-E22DBA05712A,Get User By Email,backend/ndsp_user_login_gateway.cjs,true,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
CAP-7739F02602D8,Get User By Id,backend/ndsp_user_login_gateway.cjs,true,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
CAP-AB3C235ED628,Get User Plan Column,backend/ndsp_nowpayments.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /nowpayments/health|POST /checkout/create|GET /webhooks/nowpayments|POST /webhooks/nowpayments,RESPONSIVE,http://127.0.0.1:443/nowpayments/health,REAL_LIVE,true,true,,false,,false,false,SERVICE|TEST|UI,POST /checkout/create|POST /webhooks/nowpayments
CAP-AE455CB3C917,Get User Trial Record,backend/middleware/trialGuard.js,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-E2BE53CEC0F0,Insert User,backend/ndsp_trial_register_gateway.cjs,true,ndsp-trial-register.service,ndsp-trial-register-canonical-wrapper.service|ndsp-trial-register.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SERVICE|ENDPOINT|TEST|UI,
CAP-23348CA30E36,Install Trial Info,backend/ndsp_trial_info.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /trial/info,RESPONSIVE,http://127.0.0.1:443/trial/info,REAL_SNAPSHOT,true,true,,false,,false,false,SERVICE|TEST|UI,
CAP-8D32C8703DCE,Is Decision,frontend/ndsp-user-portal-v50/public/ndsp-multi-timeframe-v86.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,true,false,SOURCE|SERVICE|ENDPOINT|TEST,
CAP-C231FDE8F33A,Is Decision Request,frontend/ndsp-user-portal-v50/public/ndsp-v82-runtime-contract-bridge.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,true,false,SOURCE|SERVICE|ENDPOINT|TEST,
CAP-8FF4FBA642FA,Is Trial Plan,backend/middleware/trialGuard.js,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-484CFADD9BEA,L03 Market Direction Context,backend/layers/canonical_v1/direction/l03_market_direction_context.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-A98D5DB42F71,L05 Divergence Engine,backend/layers/canonical_v1/quality/l05_divergence_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-9194D34E554D,L09 Momentum Engine,backend/layers/canonical_v1/quality/l09_momentum_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-E95E0383A2D2,L10 Liquidity Structure Confirmation,backend/layers/canonical_v1/quality/l10_liquidity_structure_confirmation.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
